# Gene Family	5492_S3_Abundance-CPM	5501_S5_Abundance-CPM
UniRef90_A0A031HKL2	0.431149	1.16187
UniRef90_A0A031HKS2	0.356188	0.517108
UniRef90_A0A031HKX4	0	0.72729
UniRef90_A0A031HKY0	0	0.535717
UniRef90_A0A031HL65	0	1.55255
UniRef90_A0A031HL88	0	0.580492
UniRef90_A0A031HLF2	0	0.57477
UniRef90_A0A031HM05	0	0.464933
UniRef90_A0A031HM74	0	0.500339
UniRef90_A0A031HM80	0	0.892101
UniRef90_A0A031HMQ0	0	0.5841
UniRef90_A0A031HN34	0.283602	0
UniRef90_A0A031HN48	0	0.860496
UniRef90_A0A031HN77	0	0.455343
UniRef90_A0A031HNE2	0	0.83919
UniRef90_A0A031HNS3	0	0.68844
UniRef90_A0A031HNU7	0	0.527491
UniRef90_A0A031HP30	0	0.588951
UniRef90_A0A031HP37	0	0.563662
UniRef90_A0A031HP49	0	0.495386
UniRef90_A0A031HPF7	0	1.64399
UniRef90_A0A031HPJ7	0.643745	0.734887
UniRef90_A0A031HPM1	0	1.2684
UniRef90_A0A031HQ33	0	0.494695
UniRef90_A0A031HQ44	0	0.717546
UniRef90_A0A031HQ84	0	0.746871
UniRef90_A0A031HQ85	0	0.471429
UniRef90_A0A031HQ87	0	0.677904
UniRef90_A0A031HQA1	0.43999	0.953851
UniRef90_A0A031HQB2	0	0.826842
UniRef90_A0A031HQB6	0.333394	0
UniRef90_A0A031HQE6	0.414578	1.49445
UniRef90_A0A031HQM5	0.716308	2.04515
UniRef90_A0A031HQQ4	0.459323	1.50144
UniRef90_A0A031HQY0	0	0.460752
UniRef90_A0A031HR28	0.481807	0.940597
UniRef90_A0A031HR35	0	0.737392
UniRef90_A0A031HRZ9	0	0.408652
UniRef90_A0A031HS07	0.650565	0.567819
UniRef90_A0A031HSA3	0	1.64658
UniRef90_A0A031HSB2	1.08335	1.48024
UniRef90_A0A031HSL3	0	0.662314
UniRef90_A0A031HSZ0	0.615271	0.721903
UniRef90_A0A031HT40	0.464425	1.00483
UniRef90_A0A031HT80	0	0.974395
UniRef90_A0A031HTI5	0	0.973885
UniRef90_A0A031HTM8	0	0.513104
UniRef90_A0A031HTV2	0.709138	1.47339
UniRef90_A0A031HTX0	0	1.4565
UniRef90_A0A031HTX4	0.475673	1.15336
UniRef90_A0A031HU07	0	0.720693
UniRef90_A0A031HU22	0.498224	0.326583
UniRef90_A0A031HUW9	0.601155	0.652086
UniRef90_A0A031HUY7	0	0.612657
UniRef90_A0A031HV63	0.749638	0.696823
UniRef90_A0A031HV78	0.325468	0.561773
UniRef90_A0A031HVC7	0	0.685672
UniRef90_A0A031HVM7	0	0.592742
UniRef90_A0A031HVT3	1.11488	0.880794
UniRef90_A0A031HWC1	0.466558	1.2085
UniRef90_A0A031HWE5	0	1.46737
