contig_ID	coverage	taxid	domain	phylum	class	order	family	genus	species
c_5501_S5_16101	130.1993	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16102	22.3372	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16103	23.4705	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_16104	20.4322	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16105	497.7636	1295382	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylogaea	Methylogaea oryzae
c_5501_S5_16106	451.1576	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16107	42.2162	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16108	70.7657	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16109	26.8016	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16110	24.3900	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16111	28.9884	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_16112	75.9625	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16113	26.3102	190893	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio coralliilyticus
c_5501_S5_16114	16.9051	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16115	125.0239	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16116	186.8282	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16117	14.9504	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_16118	19.6060	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_16119	146.7158	1926873	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Xanthomonadaceae bacterium
c_5501_S5_16120	293.4663	80867	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax avenae
c_5501_S5_16121	285.9914	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16122	153.3095	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16123	10.1426	2018661	Eukaryota	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Diploscapter	Diploscapter pachys
c_5501_S5_16124	28.5658	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16125	147.4571	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16126	31.9684	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16127	87.9186	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_16128	15.3522	794903	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	NA	Opitutaceae bacterium TAV5
c_5501_S5_16129	23.9264	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16130	221.4146	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5501_S5_16131	31.1882	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_16132	119.8397	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_16133	47.9791	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16134	316.2780	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16135	327.6212	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_16136	16.6589	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16137	131.3125	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16138	371.3384	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_16139	78.0184	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16140	249.0919	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16141	184.6383	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16142	16.1510	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16143	159.2570	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16144	35.6672	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16145	110.8755	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16146	168.7391	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16147	61.6578	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16148	469.8360	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_16149	154.3025	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16150	144.8110	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16151	20.6613	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16152	18.3808	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16153	451.2383	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16154	201.4515	2725995	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. ML15P13
c_5501_S5_16155	121.1833	1506587	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia paludis
c_5501_S5_16156	21.8798	2320863	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum sp. K1R23-30
c_5501_S5_16157	161.2712	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16158	25.8252	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16159	33.9325	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16160	111.0586	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_16161	65.2842	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_16162	328.1434	1852791	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	Alphaproteobacteria bacterium ADurb.Bin100
c_5501_S5_16163	14.6113	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_16164	20.2377	164546	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus taiwanensis
c_5501_S5_16165	18.9789	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16166	28.2965	1437444	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga sp. T4
c_5501_S5_16167	103.5272	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16168	224.7077	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16169	174.4774	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_16170	32.1502	320372	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei
c_5501_S5_16171	12.6619	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_16172	23.8217	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16173	21.7014	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16174	18.0906	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16175	531.9296	32040	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax konjaci
c_5501_S5_16176	201.5029	1528773	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. AD80
c_5501_S5_16177	21.5233	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_16178	9.8179	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16179	143.8542	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5501_S5_16180	21.4763	1588023	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Hiyo8
c_5501_S5_16181	97.6479	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16182	162.7546	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16183	24.9668	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16184	275.4720	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16185	14.1198	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16186	24.6228	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16187	19.8316	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5501_S5_16188	15.0221	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16189	115.8593	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16190	18.2256	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16191	14.7885	1185650	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides abscessus
c_5501_S5_16192	24.9705	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16193	14.0393	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_16194	354.9398	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16195	14.4558	82541	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii
c_5501_S5_16196	338.2107	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_16197	7.4921	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16198	30.9735	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_16199	17.5754	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5501_S5_16200	128.1202	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_16201	91.1941	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_16202	17.3005	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16203	78.4269	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16204	30.0667	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16205	29.9789	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5501_S5_16206	121.6429	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16207	43.2557	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_16208	23.7437	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16209	24.8918	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16210	26.0594	3870	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus albus
c_5501_S5_16211	17.0490	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_16212	246.8302	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16213	138.4330	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16214	27.2869	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16215	24.5822	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16216	11.7757	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16217	92.1687	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16218	14.8932	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_16219	18.6652	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_16220	27.6221	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16221	62.8263	2725995	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. ML15P13
c_5501_S5_16222	140.1476	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16223	134.1431	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16224	273.1734	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16225	27.3395	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_16226	81.6068	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16227	181.6256	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16228	18.6985	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_16229	33.1494	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16230	470.6690	1852791	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	Alphaproteobacteria bacterium ADurb.Bin100
c_5501_S5_16231	20.9517	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16232	52.1668	2588497	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum sp. 122213-3
c_5501_S5_16233	85.5942	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16234	117.3661	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16235	16.6623	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_16236	90.9114	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_16237	18.0944	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16238	21.9001	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_16239	34.9890	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16240	154.7091	1437444	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga sp. T4
c_5501_S5_16241	413.0747	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16242	29.4037	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_16243	36.4514	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16244	21.3281	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_16245	16.4908	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16246	410.6624	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16247	122.8216	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16248	20.7431	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_16249	17.7181	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16250	128.3752	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16251	209.5705	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16252	159.4723	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16253	12.8384	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16254	60.8587	286	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
c_5501_S5_16255	93.7901	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16256	26.0448	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16257	146.2729	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16258	89.5055	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16259	95.7902	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_16260	25.3677	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16261	17.7170	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16262	209.9165	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16263	408.2075	32040	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax konjaci
c_5501_S5_16264	134.7839	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16265	22.6230	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_16266	21.9679	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_16267	19.4472	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_16268	26.2636	1736272	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Leaf139
c_5501_S5_16269	10.4168	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_16270	160.0756	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16271	430.5818	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_16272	200.0321	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16273	20.3137	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16274	166.5883	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_16275	106.2345	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16276	190.4042	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16277	456.2399	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_16278	20.2505	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_16279	169.4650	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16280	391.9654	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_16281	12.5256	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_16282	16.7846	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16283	208.8534	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16284	23.0300	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_16285	103.7075	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16286	220.9473	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16287	11.0103	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_16288	81.6233	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16289	22.8946	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16290	47.5654	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16291	14.5941	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_16292	378.9569	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_16293	23.8785	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16294	15.5910	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16295	9.6058	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16296	24.0887	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16297	17.6529	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_16298	57.5419	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16299	174.2536	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16300	26.7481	2584084	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. SB0023/3
c_5501_S5_16301	29.7403	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16302	134.2886	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16303	107.3490	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16304	19.4720	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_16305	25.1524	370959	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas mucosissima
c_5501_S5_16306	64.2833	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_16307	18.1968	370959	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas mucosissima
c_5501_S5_16308	19.2974	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16309	19.5270	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_16310	154.9762	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_16311	17.8782	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_16312	20.2066	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16313	26.7553	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5501_S5_16314	22.7845	2495579	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. SOD
c_5501_S5_16315	31.9757	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16316	17.1581	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_16317	23.0596	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_16318	8.4887	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16319	185.3556	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_16320	22.8549	165695	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
c_5501_S5_16321	99.4293	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_16322	503.1354	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_16323	54.9245	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5501_S5_16324	17.1233	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16325	17.6588	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_16326	106.8383	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_16327	192.2649	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_16328	203.5694	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
