contig_ID	coverage	taxid	domain	phylum	class	order	family	genus	species
c_5501_S5_22337	26.3796	162426	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium hominis
c_5501_S5_22338	15.3106	2082188	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. YG1
c_5501_S5_22339	13.7786	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_22340	124.1989	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_22341	11.2725	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22342	24.8490	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22343	163.1207	1549812	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265
c_5501_S5_22344	18.0857	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22345	18.9409	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_22346	140.9709	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22347	54.2332	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22348	148.0392	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22349	14.6566	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_22350	15.0749	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22351	17.2439	1940612	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga aceris
c_5501_S5_22352	271.1634	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_22353	15.0000	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22354	8.8517	2512131	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. BK235
c_5501_S5_22355	6.0522	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22356	6.9299	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22357	11.3234	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22358	26.3688	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22359	120.0773	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22360	38.8252	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22361	317.5337	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22362	12.0172	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22363	24.0291	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_22364	97.5474	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22365	57.5745	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22366	9.6518	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22367	339.8754	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22368	370.4536	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_22369	170.4123	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22370	9.7527	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22371	13.9834	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_22372	11.8117	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22373	17.2572	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5501_S5_22374	16.3524	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22375	364.8548	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22376	14.7910	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22377	17.6789	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22378	239.8139	1528773	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. AD80
c_5501_S5_22379	16.2857	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22380	15.8673	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22381	86.0579	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_22382	212.7402	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22383	31.1677	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22384	38.7059	85006	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
c_5501_S5_22385	10.9494	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_22386	17.1583	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22387	7.7097	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22388	15.1019	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22389	83.8413	155892	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides
c_5501_S5_22390	43.4975	2135477	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. GV010
c_5501_S5_22391	20.1075	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22392	8.5463	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22393	10.9520	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22394	578.1981	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_22395	9.9096	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22396	18.9278	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22397	23.1289	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22398	103.2429	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_22399	6.0457	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22400	11.3589	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22401	11.9755	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22402	43.4294	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22403	20.4482	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22404	8.2248	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22405	413.6401	520	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis
c_5501_S5_22406	495.2931	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_22407	187.6248	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22408	10.4683	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22409	18.9608	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22410	6.7615	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22411	22.6359	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22412	53.0785	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22413	9.5129	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22414	16.7518	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_22415	27.7783	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_22416	249.5249	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22417	19.5032	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22418	15.5211	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22419	101.1285	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22420	33.6419	568783	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum aquaticum
c_5501_S5_22421	13.2364	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22422	19.0848	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22423	430.3074	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_22424	197.3646	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22425	14.4227	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22426	7.9007	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22427	13.8523	82541	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii
c_5501_S5_22428	43.0459	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22429	16.8661	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22430	10.3870	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22431	483.1644	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_22432	56.4877	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22433	31.5272	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5501_S5_22434	11.0482	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22435	13.6332	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22436	90.1203	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22437	63.7666	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22438	17.7487	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22439	20.4585	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22440	9.8826	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22441	12.4738	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22442	12.2193	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22443	116.7385	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_22444	18.3756	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22445	3.6111	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22446	47.7947	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22447	10.9655	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22448	157.5452	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22449	11.0702	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22450	21.9610	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22451	374.2186	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22452	64.9306	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22453	262.9697	1549812	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265
c_5501_S5_22454	251.2402	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22455	50.3556	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22456	11.4804	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22457	11.7143	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22458	141.1488	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22459	14.1703	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22460	27.6549	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22461	153.4349	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22462	9.0060	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22463	89.0354	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22464	5.8339	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_22465	15.0114	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22466	20.0087	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_22467	12.2944	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22468	15.2000	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22469	176.1208	2620350	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Rugamonas	NA
c_5501_S5_22470	209.2713	3870	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus albus
c_5501_S5_22471	15.6942	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22472	9.2102	520	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis
c_5501_S5_22473	114.2637	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5501_S5_22474	11.3319	41297	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
c_5501_S5_22475	74.4756	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22476	17.4360	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22477	198.2642	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22478	28.6390	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22479	211.5205	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22480	156.8889	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_22481	18.1062	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_22482	18.7894	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22483	12.1567	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22484	14.3927	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5501_S5_22485	32.5027	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22486	79.0428	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22487	5.6219	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_22488	134.9186	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22489	13.3250	33882	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5501_S5_22490	73.2895	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22491	13.2222	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22492	20.4455	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_22493	102.9329	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22494	176.6997	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_22495	11.7417	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22496	100.6784	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22497	12.9198	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22498	45.7468	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_22499	10.9913	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22500	10.6484	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22501	69.8530	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22502	9.5158	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22503	22.5882	36807	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium laevaniformans
c_5501_S5_22504	9.3692	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22505	105.3454	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_22506	22.2833	1760	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
c_5501_S5_22507	15.5072	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22508	125.8613	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22509	32.2900	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_22510	12.7944	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22511	12.5216	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22512	9.3761	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22513	270.8769	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22514	104.7595	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22515	21.5758	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_22516	30.6912	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22517	273.7994	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22518	21.4435	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_22519	80.8392	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22520	12.6730	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22521	7.8652	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22522	22.1502	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_22523	23.6865	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22524	105.4200	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5501_S5_22525	140.8035	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22526	12.8129	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22527	31.3266	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22528	13.0217	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_22529	146.9020	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22530	15.8316	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22531	18.2672	1773	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis
c_5501_S5_22532	329.6756	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22533	11.8627	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22534	19.9070	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22535	9.4956	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22536	18.1302	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22537	26.3192	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22538	223.8910	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_22539	19.1570	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22540	271.2430	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22541	14.5148	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_22542	216.6104	573	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae
c_5501_S5_22543	470.0870	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_22544	111.5971	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_22545	111.6727	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22546	40.1351	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22547	219.7051	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22548	26.4000	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22549	195.9694	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22550	513.2646	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_22551	51.7383	2588497	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum sp. 122213-3
c_5501_S5_22552	35.8738	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22553	5.2226	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22554	20.6077	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22555	14.8594	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22556	18.5864	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22557	22.0730	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5501_S5_22558	14.5370	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22559	5.9642	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22560	6.5901	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22561	15.6199	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22562	14.0921	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22563	9.6718	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22564	8.6667	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22565	112.2027	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22566	15.1878	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22567	20.1801	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22568	10.6811	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22569	93.0103	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22570	13.0911	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22571	21.8974	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22572	16.3695	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22573	19.1683	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22574	18.1637	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22575	12.2993	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22576	14.8692	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22577	162.7923	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22578	154.7965	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22579	23.2883	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_22580	5.3514	2	Bacteria	NA	NA	NA	NA	NA	NA
c_5501_S5_22581	14.9791	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_22582	8.0576	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22583	19.1204	33882	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
c_5501_S5_22584	500.8400	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5501_S5_22585	10.5581	119060	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA
c_5501_S5_22586	345.8136	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_22587	77.9264	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22588	18.6522	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22589	166.7106	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22590	226.2562	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5501_S5_22591	16.5872	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22592	23.2212	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22593	20.7315	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5501_S5_22594	190.3036	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22595	6.8085	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22596	22.7125	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5501_S5_22597	14.1860	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22598	21.0499	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5501_S5_22599	19.3241	273677	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium oleivorans
c_5501_S5_22600	8.6246	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22601	17.7004	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22602	102.6759	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22603	160.6150	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5501_S5_22604	9.4073	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22605	130.2418	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22606	128.4479	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22607	115.0630	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5501_S5_22608	198.7047	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22609	103.6534	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5501_S5_22610	127.2376	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22611	9.7908	NA	NA	NA	NA	NA	NA	NA	NA
c_5501_S5_22612	27.2490	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
