contig_ID	coverage	taxid	domain	phylum	class	order	family	genus	species
c_5492_S3_48354	21.8441	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48355	118.8305	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48356	3.7398	1920129	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. S-NIH.Pt15_0812
c_5492_S3_48357	312.7841	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48358	13.0372	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48359	12.4423	1736487	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum sp. Root189
c_5492_S3_48360	386.1717	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48361	15.9120	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48362	14.4782	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48363	13.8351	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48364	10.6825	165695	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
c_5492_S3_48365	28.8077	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_48366	10.1923	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_48367	46.5257	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48368	15.3333	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48369	16.7174	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48370	236.0000	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48371	49.4938	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48372	233.4659	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48373	14.5250	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
c_5492_S3_48374	12.0937	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48375	8.1667	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48376	6.8855	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48377	53.8033	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48378	46.9549	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_48379	41.9530	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_48380	13.6486	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48381	477.0223	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48382	432.0747	131567	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48383	115.4014	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48384	9.8013	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48385	16.2485	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48386	25.2802	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48387	223.1675	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48388	132.9873	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48389	17.5303	370959	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas mucosissima
c_5492_S3_48390	280.4767	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48391	216.9496	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_48392	279.6968	2653152	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. 9I
c_5492_S3_48393	6.4409	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48394	10.4141	1349818	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas	Herminiimonas sp. CN
c_5492_S3_48395	21.3695	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_48396	6.1311	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48397	17.6263	72274	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
c_5492_S3_48398	243.4379	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48399	51.8673	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_48400	164.8242	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48401	31.1661	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48402	14.9508	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48403	242.0148	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48404	6.7666	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48405	457.9736	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48406	5.1837	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48407	9.3846	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_48408	48.9314	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_48409	11.4223	82541	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus gilardii
c_5492_S3_48410	28.7026	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_48411	39.9922	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_48412	6.3140	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48413	287.3219	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48414	222.4029	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48415	162.4484	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48416	9.8178	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48417	363.0900	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48418	49.6656	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48419	224.6295	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48420	401.0175	3988	Eukaryota	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Ricinus	Ricinus communis
c_5492_S3_48421	291.8377	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48422	43.8897	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_48423	16.5746	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48424	511.0533	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48425	86.0541	286638	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia alkalitolerans
c_5492_S3_48426	10.8857	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48427	8.8709	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48428	12.5141	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48429	25.8526	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48430	13.5732	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48431	23.7784	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48432	53.2946	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_48433	13.1377	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_48434	12.6181	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48435	9.9431	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48436	13.5193	520	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis
c_5492_S3_48437	377.4982	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48438	187.4635	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48439	8.4936	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48440	166.1743	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_48441	286.6680	1882437	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp.
c_5492_S3_48442	12.5096	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48443	34.1623	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48444	66.3808	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48445	308.6939	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48446	45.7476	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48447	10.3846	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48448	12.6676	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48449	157.5756	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48450	10.1253	1955422	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. KIM
c_5492_S3_48451	9.5775	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48452	11.6189	1871070	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Oxalobacteraceae bacterium
c_5492_S3_48453	360.1540	1882437	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp.
c_5492_S3_48454	182.6243	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48455	369.4474	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48456	15.5426	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48457	4.6291	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48458	14.8682	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48459	5.7229	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48460	351.5265	1522072	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. ba1
c_5492_S3_48461	168.6201	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48462	17.2695	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48463	9.9896	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48464	6.7076	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48465	23.8276	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48466	10.6734	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48467	116.4472	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_48468	99.5665	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_48469	241.3025	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_48470	50.4641	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_48471	12.1262	2066053	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. UMB0893
c_5492_S3_48472	201.2868	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48473	33.0274	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48474	179.0983	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_48475	97.3233	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
c_5492_S3_48476	12.1854	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48477	174.7147	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48478	13.6158	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48479	24.1471	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48480	9.1917	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48481	413.6279	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48482	11.5257	2306993	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sinirhodobacter	Sinirhodobacter populi
c_5492_S3_48483	15.2790	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48484	294.2899	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48485	191.9101	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_48486	20.3229	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48487	10.3409	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_48488	80.3022	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48489	12.5571	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48490	263.3675	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_48491	200.6976	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48492	8.6447	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48493	14.1958	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48494	12.0479	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48495	177.0974	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48496	25.8594	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48497	231.7002	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48498	37.1417	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48499	29.9862	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_48500	10.9306	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48501	51.2349	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48502	35.8898	45677	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas lata
c_5492_S3_48503	6.3743	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48504	8.6084	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48505	8.9269	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48506	52.3856	75	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
c_5492_S3_48507	12.5322	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48508	271.5413	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_48509	20.9898	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48510	8.5066	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48511	171.0825	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_48512	14.1898	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48513	176.0307	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48514	13.0552	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48515	5.5630	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48516	145.8968	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48517	5.4766	544911	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia niastensis
c_5492_S3_48518	7.7273	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48519	12.9361	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48520	232.1722	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48521	10.4238	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_48522	8.7397	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_48523	11.1144	106589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	NA
c_5492_S3_48524	7.8620	196159	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_48525	517.0782	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48526	8.6833	544911	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia niastensis
c_5492_S3_48527	13.0311	152682	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas melonis
c_5492_S3_48528	6.0805	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48529	317.2727	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48530	14.2222	663243	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	NA
c_5492_S3_48531	7.7166	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48532	15.5887	13687	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
c_5492_S3_48533	37.2845	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48534	49.5036	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_48535	10.9301	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48536	63.7567	45677	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas lata
c_5492_S3_48537	7.9179	344880	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas dokdonensis
c_5492_S3_48538	8.7449	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48539	15.1213	34073	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax paradoxus
c_5492_S3_48540	50.5559	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48541	46.3461	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48542	380.5805	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48543	6.8950	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48544	13.9822	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48545	124.9815	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_48546	11.0912	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48547	12.8852	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48548	20.9658	45677	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas lata
c_5492_S3_48549	13.1919	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48550	15.1106	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48551	4.8860	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48552	11.5301	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48553	14.4669	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48554	25.5043	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48555	7.3524	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48556	13.8113	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48557	104.2561	1502852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. LC238
c_5492_S3_48558	13.4428	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48559	16.3376	1926319	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas sp. TAS13
c_5492_S3_48560	518.1260	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48561	481.7718	75682	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	NA
c_5492_S3_48562	6.0935	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48563	347.7888	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48564	26.7110	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_48565	7.8997	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48566	540.4182	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48567	28.1397	2079199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Mn16-1_5
c_5492_S3_48568	11.8507	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48569	11.5877	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48570	30.2627	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_48571	305.2759	40324	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
c_5492_S3_48572	7.3814	1549812	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265
c_5492_S3_48573	358.1443	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48574	286.0314	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48575	48.2985	2172652	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. 774
c_5492_S3_48576	18.7874	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48577	121.0339	312063	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	NA
c_5492_S3_48578	29.2644	1973952	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Comamonadaceae bacterium CG12_big_fil_rev_8_21_14_0_65_59_15
c_5492_S3_48579	253.0433	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48580	501.2246	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48581	15.6312	1485217	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia eurypsychrophila
c_5492_S3_48582	29.9810	1891241	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium
c_5492_S3_48583	204.3715	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48584	18.5028	2026729	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	NA	Cytophagaceae bacterium
c_5492_S3_48585	16.3940	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48586	193.6755	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48587	9.8138	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48588	4.8147	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48589	6.7277	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48590	5.0754	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48591	16.4439	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48592	47.7916	364039	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas australica
c_5492_S3_48593	17.0325	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48594	254.8660	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48595	12.7869	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48596	9.3877	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48597	195.4383	12916	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA
c_5492_S3_48598	158.2157	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_48599	233.0363	149698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
c_5492_S3_48600	15.7563	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48601	5.4266	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48602	18.4591	2604047	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. Msb3
c_5492_S3_48603	381.6234	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48604	18.3444	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48605	181.0661	1224	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c_5492_S3_48606	509.7075	80840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
c_5492_S3_48607	5.8507	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48608	15.8377	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48609	6.9478	NA	NA	NA	NA	NA	NA	NA	NA
c_5492_S3_48610	15.3896	2609279	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
